object,label,face_index,radius_mm,center_x_mm,center_y_mm,center_z_mm,axis_x,axis_y,axis_z,bbox_xmin_mm,bbox_ymin_mm,bbox_zmin_mm,bbox_xmax_mm,bbox_ymax_mm,bbox_zmax_mm,bbox_xlen_mm,bbox_ylen_mm,bbox_zlen_mm
Part__Feature087,全倾转无人机总体装配模型087,7,3.7499999999999662,488.5977332835893,167.19975520978747,207.76005508879308,-0.988451968738685,0.15066109701239247,-0.01624621013160886,483.0872190549183,163.49255969282677,204.12945966033914,488.72286291169223,169.15674466076584,211.50956016986441,5.635643856773925,5.664184967939065,7.380100509525278
Part__Feature087,全倾转无人机总体装配模型087,8,3.7500000000000036,502.0858564987016,252.52077611256064,178.3499135685198,-0.988451968738685,0.15066109701239247,-0.01624621013160886,418.48763673967454,260.7158072595789,173.43586753966875,424.12328059644847,266.379992227518,180.8159680491941,5.635643856773925,5.664184967939093,7.380100509525363
Part__Feature087,全倾转无人机总体装配模型087,9,3.7499999999999662,488.5977332835893,167.19975520978747,207.76005508879308,-0.988451968738685,0.15066109701239247,-0.01624621013160886,404.9995135245622,175.39478635680578,202.84600905994205,410.6351573813361,181.05897132474482,210.22610956946733,5.635643856773925,5.664184967939036,7.380100509525278
Part__Feature087,全倾转无人机总体装配模型087,10,3.7499999999999707,475.10961006847697,81.87873430701437,237.17019660906635,-0.988451968738685,0.15066109701239247,-0.01624621013160886,391.51139030944984,90.07376545403267,232.25615058021532,397.1470341662237,95.73795042197173,239.6362510897406,5.635643856773868,5.664184967939065,7.380100509525278
Part__Feature087,全倾转无人机总体装配模型087,11,3.7500000000000036,529.0621029289264,423.1628179181069,119.52963052797332,-0.988451968738685,0.15066109701239247,-0.01624621013160886,445.46388316989925,431.3578490651252,114.61558449912222,451.0995270266731,437.0220340330643,121.9956850086476,5.635643856773868,5.664184967939093,7.380100509525377
Part__Feature087,全倾转无人机总体装配模型087,12,3.7500000000000036,515.573979713814,337.8417970153338,148.93977204824657,-0.988451968738685,0.15066109701239247,-0.01624621013160886,431.9757599547869,346.0368281623521,144.02572601939553,437.6114038115607,351.70101313029124,151.40582652892087,5.635643856773811,5.66418496793915,7.3801005095253345
Part__Feature087,全倾转无人机总体装配模型087,13,3.7500000000000036,529.0621029289264,423.1628179181069,119.52963052797332,-0.988451968738685,0.15066109701239247,-0.01624621013160886,523.5515887002554,419.4556224011462,115.89903509951931,529.1872325570295,425.1198073690852,123.2791356090447,5.635643856774095,5.664184967939036,7.380100509525391
Part__Feature087,全倾转无人机总体装配模型087,17,24.999999999999975,416.7151211157273,77.53655961969585,241.2296521060524,0.14781504893273825,0.9350248866057328,-0.3223029207701178,391.9897455964732,69.51199984692018,89.93178081379669,474.4156829724056,451.5729421408759,240.8234968527622,82.42593737593239,382.06094229395575,150.8917160389655
Part__Feature087,全倾转无人机总体装配模型087,19,24.999999999999975,447.70339621098555,85.85602234576517,279.57692510649065,0.14781504893273825,0.9350248866057328,-0.3223029207701178,448.5375937316716,82.08949492045531,152.3511237348141,530.963531107604,464.1504372144111,303.2428397737797,82.42593737593239,382.0609422939558,150.89171603896557
Part__Feature087,全倾转无人机总体装配模型087,21,3.7500000000000036,529.0621029289264,423.1628179181069,119.52963052797332,-0.988451968738685,0.15066109701239247,-0.01624621013160886,523.9947134571299,421.9591339521905,115.6988943962439,529.6303573139039,427.6233189201296,123.07899490576928,5.6356438567739815,5.664184967939093,7.380100509525377
Part__Feature087,全倾转无人机总体装配模型087,22,3.7500000000000036,515.573979713814,337.8417970153338,148.93977204824657,-0.988451968738685,0.15066109701239247,-0.01624621013160886,432.4188847116615,348.5403397133964,143.82558531612005,438.05452856843533,354.2045246813355,151.20568582564542,5.635643856773811,5.664184967939093,7.380100509525363
Part__Feature087,全倾转无人机总体装配模型087,23,3.7500000000000036,529.0621029289264,423.1628179181069,119.52963052797332,-0.988451968738685,0.15066109701239247,-0.01624621013160886,445.9070079267738,433.8613606161696,114.4154437958468,451.54265178354774,439.5255455841086,121.79554430537215,5.635643856773925,5.664184967939036,7.380100509525349
Part__Feature087,全倾转无人机总体装配模型087,26,3.000000000000014,504.2504249843263,436.5180293099354,91.04684684636993,0.9884519687386849,-0.15066109701239258,0.01624621013160853,474.4967622196834,435.5550821372023,87.55985647756457,504.6938701311245,443.8429368801244,90.07993808405959,30.19710791144115,8.287854742922093,2.520081606495026
Part__Feature087,全倾转无人机总体装配模型087,28,2.999999999999996,530.1088178870111,453.4450359999437,152.0125746039125,0.033367900827443855,0.3209823909110266,0.9464971674122491,529.2175470007115,440.1537570724654,113.18577914511218,533.1071472966573,456.2501106597609,152.0613132343074,3.8896002959457974,16.096353587295482,38.87553408919521
Part__Feature087,全倾转无人机总体装配模型087,30,3.0000000000000098,507.1868002571414,464.7644797101057,174.33859757864784,-0.9884519687386849,0.15066109701239258,-0.01624621013160853,477.633344897463,465.7274268828388,172.88430251238924,507.6414037651234,472.25006903404613,177.1780890808846,30.008058867660395,6.522642151207322,4.2937865684953636
Part__Feature087,全倾转无人机总体装配模型087,32,2.999999999999996,453.0095643253937,465.19660156691026,150.745370213647,-0.033367900827443855,-0.3209823909110266,-0.9464971674122491,448.70949238607983,452.80928922150633,111.91734715861796,453.4530094721919,468.03785705393096,150.69663158325216,4.743517086112092,15.22856783242463,38.7792844246342
Part__Feature087,全倾转无人机总体装配模型087,33,3.7499999999999707,475.10961006847697,81.87873430701437,237.17019660906635,-0.988451968738685,0.15066109701239247,-0.01624621013160886,391.9545150663245,92.57727700507701,232.0560098769399,397.59015892309833,98.24146197301604,239.43611038646517,5.635643856773811,5.664184967939036,7.380100509525278
Part__Feature087,全倾转无人机总体装配模型087,34,3.7499999999999662,488.5977332835893,167.19975520978747,207.76005508879308,-0.988451968738685,0.15066109701239247,-0.01624621013160886,405.44263828143676,177.89829790785015,202.64586835666663,411.07828213821074,183.56248287578916,210.0259688661919,5.6356438567739815,5.664184967939008,7.380100509525278
Part__Feature087,全倾转无人机总体装配模型087,36,3.7500000000000036,502.0858564987016,252.52077611256064,178.3499135685198,-0.988451968738685,0.15066109701239247,-0.01624621013160886,418.93076149654917,263.2193188106232,173.2357268363933,424.5664053533231,268.88350377856233,180.61582734591866,5.635643856773925,5.66418496793915,7.380100509525363
Part__Feature087,全倾转无人机总体装配模型087,37,27.000000000000007,416.7151211157273,77.53655961969585,241.2296521060524,0.14781504893273825,0.9350248866057328,-0.3223029207701178,390.01171555493283,68.87003506509812,87.71620471964341,474.4967622196834,452.8092892215065,240.791004432499,84.48504666475054,383.93925415640837,153.07479971285557
Part__Feature087,全倾转无人机总体装配模型087,39,3.7499999999999662,488.5977332835893,167.19975520978747,207.76005508879308,-0.988451968738685,0.15066109701239247,-0.01624621013160886,483.53034381179293,165.9960712438711,203.92931895706369,489.16598766856697,171.66025621181012,211.309419466589,5.635643856774038,5.664184967939008,7.380100509525306
Part__Feature087,全倾转无人机总体装配模型087,40,27.000000000000007,446.36868017788777,73.01672670932408,241.71703841000067,0.14781504893273825,0.9350248866057328,-0.3223029207701178,445.4677468555467,63.443010169705495,88.20735534413313,531.7394577601293,440.1537570724655,242.1556860835542,86.27171090458262,376.71074690276004,153.94833073942107
Part__Feature087,全倾转无人机总体装配模型087,41,3.7500000000000036,502.0858564987016,252.52077611256064,178.3499135685198,-0.988451968738685,0.15066109701239247,-0.01624621013160886,497.0184670269052,251.31709214664426,174.5191774367904,502.6541108836792,256.98127711458335,181.89927794631575,5.6356438567739815,5.664184967939093,7.380100509525363
Part__Feature087,全倾转无人机总体装配模型087,43,3.7500000000000036,517.2423747551862,353.8909165608851,196.26463041885899,-0.988451968738685,0.15066109701239247,-0.01624621013160886,512.1749852833897,352.7805479561055,192.43389428712953,517.1984090365119,358.35141756290784,199.8039323386243,5.023423753122188,5.570869606802319,7.37003805149476
Part__Feature087,全倾转无人机总体装配模型087,44,27.000000000000007,447.70339621098555,85.85602234576517,279.57692510649065,0.14781504893273825,0.9350248866057328,-0.3223029207701178,448.60432953332645,81.78817272643055,152.0613132343073,533.0893761980772,465.7274268828388,305.1361129471628,84.48504666475071,383.93925415640825,153.0747997128555
Part__Feature087,全倾转无人机总体装配模型087,47,3.7499999999999662,490.2661283249615,183.2488747553388,255.08491345940553,-0.988451968738685,0.15066109701239247,-0.01624621013160886,407.723253426461,193.94741745340147,249.9807891853097,412.74667717958283,199.51828706020365,257.3508272368043,5.023423753121847,5.570869606802177,7.3700380514946175
Part__Feature087,全倾转无人机总体装配模型087,48,2.0999999999999646,425.6665460097177,280.47212232209097,224.3913213387352,0.988451968738685,-0.15066109701239247,0.01624621013160849,425.35613440695903,277.9059256721694,223.71448520511797,429.93857634025994,282.5481518115889,226.55602902466154,4.582441933300913,4.642226139419506,2.841543819543574
Part__Feature087,全倾转无人机总体装配模型087,50,3.7500000000000036,503.75425154007394,268.56989565811193,225.67477193913226,-0.988451968738685,0.15066109701239247,-0.01624621013160886,421.21137664157334,279.26843835617456,220.57064766503635,426.2348003946953,284.8393079629769,227.9406857165311,5.0234237531219605,5.570869606802319,7.37003805149476
Part__Feature087,全倾转无人机总体装配模型087,52,3.7500000000000036,517.2423747551862,353.8909165608851,196.26463041885899,-0.988451968738685,0.15066109701239247,-0.01624621013160886,434.6994998566857,364.5894592589477,191.1605061447631,439.72292360980754,370.16032886575,198.53054419625784,5.023423753121847,5.570869606802262,7.370038051494731
Part__Feature087,全倾转无人机总体装配模型087,53,27.000000000000007,418.049837148825,90.37585525613694,279.0895388025424,0.14781504893273825,0.9350248866057328,-0.3223029207701178,391.3616339928805,94.44370487547147,150.6966315832521,477.63334489746313,471.1544517782315,304.6449623226731,86.27171090458262,376.71074690276,153.948330739421
Part__Feature087,全倾转无人机总体装配模型087,58,25.000000000000036,446.36868017788777,73.01672670932408,241.71703841000067,0.14781504893273825,0.9350248866057328,-0.3223029207701178,445.53448265720164,64.1521743578254,90.42265259972771,529.6147387737193,439.5200543798846,242.12319366329098,84.08025611651766,375.3678800220592,151.70054106356326
Part__Feature091,全倾转无人机总体装配模型091,1,2.999999999999993,450.6658885024649,451.4154863216622,165.53854587792543,-0.988451968738685,0.15066109701239241,-0.016246210131608835,448.2547389496673,448.3930999461971,164.31978179145005,453.0973959479243,454.6825649292555,168.57064236304575,4.842656998257041,6.289464983058394,4.250860571595695
Part__Feature091,全倾转无人机总体装配模型091,2,2.999999999999993,450.6658885024649,451.4154863216622,165.53854587792543,-0.988451968738685,0.15066109701239241,-0.016246210131608835,448.23438105700546,448.1484077140688,162.5064493928051,453.0770380552625,454.4378726971272,166.7573099644008,4.842656998257041,6.289464983058394,4.250860571595695
Part__Feature094,全倾转无人机总体装配模型094,1,2.9999999999999956,527.7651420640824,439.66392075469554,166.80575026819096,0.9884519687386849,-0.15066109701239258,0.016246210131608957,525.3455921066561,436.56516613226654,165.7840984525137,530.196649509542,442.93099936228884,169.83784675331128,4.8510574028858855,6.365833230022304,4.053748300797594
Part__Feature094,全倾转无人机总体装配模型094,3,2.9999999999999956,527.7651420640824,439.66392075469554,166.80575026819096,0.9884519687386849,-0.15066109701239258,0.016246210131608957,525.3336346186231,436.3968421471022,163.77365378307064,530.184692021509,442.7626753771245,167.82740208386824,4.8510574028858855,6.365833230022304,4.053748300797594
Part__Feature096,全倾转无人机总体装配模型096,1,11.999999999999984,-307.4395934275635,223.97010688831188,319.5898821998348,0.39672379095391685,-0.7698118170637293,-0.5000000000001923,-304.9895978554263,164.77878640269174,275.7270146059329,-279.66535016323115,204.7793316346931,312.3347549780453,25.324247692195172,40.00054523200137,36.6077403721124
Part__Feature096,全倾转无人机总体装配模型096,2,11.999999999999984,-307.4395934275635,223.97010688831188,319.5898821998348,0.39672379095391685,-0.7698118170637293,-0.5000000000001923,-295.191447637628,165.50053319483087,276.40388392465076,-269.86719994543284,205.5010784268322,313.0116242967631,25.324247692195172,40.00054523200134,36.607740372112346
Part__Feature097,全倾转无人机总体装配模型097,1,0.5000000000000104,-191.99834706211027,324.4398392461019,193.61863453455967,-0.4688966201033054,-0.6382234659020726,0.6105790425715925,-272.112809300282,214.65439692432773,268.89220990135334,-249.31024104639653,245.89072076733277,298.7513988142313,22.802568253885454,31.23632384300504,29.859188912877983
Part__Feature097,全倾转无人机总体装配模型097,2,4.600000000000009,-310.16221686620906,355.7838034666361,243.43183004555564,0.988451968738685,-0.15066109701239205,0.01624621013160799,-243.49288532022948,339.7305341930878,239.9396720614672,-233.99558083581567,349.81684769066356,246.15512370201307,9.497304484413803,10.086313497575759,6.215451640545865
Part__Feature097,全倾转无人机总体装配模型097,3,7.9999999999999725,-196.84159871791974,309.88913344146096,270.64213133582575,-0.06945238697174619,-0.3551356349622907,0.9322312195608221,-197.4680017315306,294.8879970941484,273.37440040127376,-189.21800701098158,315.44395151406746,296.4071774793687,8.249994720549012,20.55595441991909,23.032777078094966
Part__Feature097,全倾转无人机总体装配模型097,4,7.9999999999999725,-196.84159871791974,309.88913344146096,270.64213133582575,-0.06945238697174619,-0.3551356349622907,0.9322312195608221,-206.52613483203353,296.6289802660446,273.2413733350872,-196.12130544144335,315.5413729303118,296.40425844805884,10.40482939059018,18.912392664267202,23.16288511297165
Part__Feature097,全倾转无人机总体装配模型097,8,4.600000000000009,-310.16221686620906,355.7838034666361,243.43183004555564,0.988451968738685,-0.15066109701239205,0.01624621013160799,-248.04791522190058,339.9769128821733,242.98132377959297,-233.97847134866714,350.7601176377958,249.27192316591808,14.069443873233439,10.783204755622535,6.290599386325113
Part__Feature097,全倾转无人机总体装配模型097,10,0.5000000000000104,-191.99834706211027,324.4398392461019,193.61863453455967,-0.4688966201033054,-0.6382234659020726,0.6105790425715925,-272.27571528426563,214.5179966342101,269.9298225001781,-250.36549577513978,244.1637805508594,298.480192393331,21.910219509125852,29.645783916649293,28.55036989315289
Part__Feature097,全倾转无人机总体装配模型097,22,20.0,-291.79574525928365,181.33185355911112,276.1035845888239,0.0333679008274444,0.32098239091102676,0.946497167412249,-288.26454108989867,183.84891060336872,285.96494222505453,-271.142358470675,206.42473785279873,295.2780654800969,17.12218261922368,22.575827249430006,9.313123255042399
Part__Feature098,全倾转无人机总体装配模型098,1,27.500000000000018,-347.3817880756622,301.8702262663755,370.0787285396965,0.39672379095392124,-0.7698118170637229,-0.5000000000001986,-283.45139952215624,206.89230078850568,295.78932504447016,-269.57258984998094,234.32545149665353,324.8567711984289,13.878809672175294,27.43315070814785,29.067446153958713
Part__Feature100,全倾转无人机总体装配模型100,1,1.9999999999999716,293.2677362959439,151.46377076346658,263.78354232038527,0.9883478650465308,-0.15147598604963106,0.014950695912122036,292.9633122649742,149.13845411985753,262.1318106892759,295.3945459859594,150.3455791565852,264.8168949875223,2.431233720985176,1.2071250367276605,2.6850842982464087
Part__Feature100,全倾转无人机总体装配模型100,2,0.8000000000000161,294.43885949267644,160.40930361851807,276.9973953692605,0.9883478650465308,-0.15147598604963106,0.014950695912122036,294.3170898802885,159.27014010032593,276.3367027168167,296.7706157421201,160.85658026127066,277.83169255553827,2.453525861831622,1.5864401609447327,1.4949898387215512
Part__Feature100,全倾转无人机总体装配模型100,4,0.8000000000000161,294.43885949267644,160.40930361851807,276.9973953692605,0.9883478650465308,-0.15147598604963106,0.014950695912122036,294.38030333283973,159.61363220785134,276.19748478358065,296.83382919467135,161.20007236879604,277.6924746223022,2.453525861831622,1.5864401609447043,1.4949898387215512
Part__Feature100,全倾转无人机总体装配模型100,6,1.9999999999999716,293.2677362959439,151.46377076346658,263.78354232038527,0.9883478650465308,-0.15147598604963106,0.014950695912122036,293.1213458963523,149.99718438867095,261.7837658561856,295.79599457995863,153.00467103114454,262.5687004860941,2.6746486836063355,3.0074866424735944,0.7849346299084914
Part__Feature103,全倾转无人机总体装配模型103,3,3.000000000000004,298.50597998069037,150.66094803740359,263.86278100871954,-0.9883478650465309,0.1514759860496296,-0.01495069591212273,295.3919794117841,149.41986305854059,260.8182642246836,298.9626160271451,154.08075880909485,266.5899626849573,3.570636615360968,4.6608957505542605,5.771698460273683
Part__Feature104,全倾转无人机总体装配模型104,1,3.1999999999999846,286.1883546694861,92.76320382971565,290.8836492840719,-0.9884567354133468,0.15065733120511646,-0.01598908284239414,282.7381735620744,89.59972848541538,287.63609110292316,286.6626631531325,96.22252139776789,291.3257152273978,3.924489591058091,6.622792912352509,3.6896241244746193
Part__Feature104,全倾转无人机总体装配模型104,4,1.99999999999999,285.9041372707123,102.05914000531443,302.23123808516004,0.9884567354133468,-0.15065733120511646,0.01598908284239414,284.12500936531274,99.95356302448332,302.8230948604782,287.46026873694115,102.96641530731004,304.2549660423121,3.3352593716284105,3.012852282826728,1.4318711818339125
Part__Feature104,全倾转无人机总体装配模型104,5,3.1999999999999846,286.1883546694861,92.76320382971565,290.8836492840719,-0.9884567354133468,0.15065733120511646,-0.01598908284239414,282.73845516193853,89.63114235874606,291.2777479788702,285.714046185841,90.2078302488956,291.8689939234038,2.9755910239024956,0.5766878901495431,0.5912459445336253
Part__Feature107,全倾转无人机总体装配模型107,2,44.000000000000036,496.62104311584966,489.0249099305059,1005.3233636547518,0.14781504892178848,0.9350248865959715,0.32230292080345796,448.0786705385495,451.3877894496185,952.7130545335049,538.6499525310973,495.2762732043164,1005.0931282669106,90.57128199254777,43.888483754697916,52.380073733405766
Part__Feature107,全倾转无人机总体装配模型107,7,44.000000000000036,496.62104311584966,489.0249099305059,1005.3233636547518,0.14781504892178848,0.9350248865959715,0.32230292080345796,448.0882715480434,441.6324516464724,991.372270527241,538.6595535405911,485.52093540117033,1043.7523442606466,90.57128199254771,43.888483754697916,52.38007373340565
Part__Feature108,全倾转无人机总体装配模型108,2,40.74015951676787,498.8382688496765,503.0502832294446,1010.1579074668057,-0.14781504892178846,-0.9350248865959722,-0.32230292080345585,455.589338160518,471.5401806304198,965.1457235049761,501.87539450555454,517.4960143042849,1048.7124206702003,46.28605634503651,45.95583367386513,83.56669716522424
Part__Feature108,全倾转无人机总体装配模型108,10,40.74015951676787,498.8382688496765,503.0502832294446,1010.1579074668057,-0.14781504892178846,-0.9350248865959722,-0.32230292080345585,492.8448422153627,469.9040544226845,965.1573358473419,539.1308985603993,515.8598880965499,1048.7240330125662,46.28605634503657,45.95583367386536,83.56669716522435
Part__Feature109,全倾转无人机总体装配模型109,1,1.5000000000000326,431.5722715541308,75.73625519131679,880.3056397963554,0.14781504892178848,0.9350248865959719,0.32230292080345635,430.08874902297305,75.25478160491161,878.8858940452528,432.06576855221437,79.07320299223329,882.6925034387862,1.9770195292413177,3.8184213873216777,3.8066093935333356
Part__Feature109,全倾转无人机总体装配模型109,4,1.5000000000000326,431.5722715541308,75.73625519131679,880.3056397963554,0.14781504892178848,0.9350248865959719,0.32230292080345635,431.52221970281255,75.20438205018824,878.8856849163351,433.4992392320539,79.0228034375099,882.6922943098684,1.9770195292413746,3.8184213873216635,3.8066093935333356
Part__Feature109,全倾转无人机总体装配模型109,5,2.0000000000000018,452.2811651558292,72.08524712799485,896.9132996530328,0.03336790087878032,0.3209823909367673,-0.9464971674017099,452.19241604343404,72.18116762713977,871.4696496280201,455.13230809633046,80.1936635765019,891.0125247949737,2.9398920528964254,8.012495949362133,19.54287516695365
Part__Feature109,全倾转无人机总体装配模型109,9,2.0000000000000018,411.2604084531778,78.3376826542472,897.5875173715281,0.03336790087878032,0.3209823909367673,-0.9464971674017099,409.46840316553215,78.45772370486316,872.1446857439964,411.8390173583583,87.04874349082678,891.751727353806,2.3706141928261673,8.591019785963624,19.607041609809585
Part__Feature111,全倾转无人机总体装配模型111,12,4.0000000000000036,461.60252983903683,450.29212758015603,1018.9514706136133,0.14781504892178868,0.935024886595972,0.3223029208034561,398.52045018723413,74.99824337802009,890.0952871325676,461.4690601556634,450.89478411435493,1022.7380211471018,62.94860996842925,375.8965407363348,132.6427340145342
Part__Feature111,全倾转无人机总体装配模型111,14,4.0000000000000036,518.932744025875,441.5537839531045,1018.0091904287283,0.14781504892178868,0.935024886595972,0.3223029208034561,459.6732528536443,66.12550093837297,889.0230372670089,522.886553820971,440.95115171115833,1021.7951832851028,63.21330096732669,374.82565077278537,132.77214601809385
Part__Feature111,全倾转无人机总体装配模型111,20,4.000000000000005,456.9414722535801,68.95875977858039,886.2972692353934,0.14781504892178868,0.935024886595972,0.3223029208034561,456.80800065006497,67.54043140223754,886.2322843950565,518.9865943547975,435.82089582272505,1016.7483057807585,62.17859370473252,368.28046442048753,130.51602138570206
Part__Feature115,全倾转无人机总体装配模型115,2,3.750000000000028,434.093412749901,365.4017611227073,932.668872949332,0.9884519687385893,-0.15066109701812933,-0.01624621008422314,434.13737846857305,360.94126012065914,928.8381368178367,439.1608022218894,366.5121297275798,936.2081748690872,5.023423753316365,5.570869606920667,7.3700380512505035
Part__Feature115,全倾转无人机总体装配模型115,3,3.750000000000028,420.60528953578773,280.08074022082485,903.2587314260163,0.9884519687385893,-0.15066109701812933,-0.01624621008422314,420.64925525445983,275.6202392187767,899.427995294521,425.6726790077762,281.19110882569737,906.7980333457715,5.023423753316365,5.570869606920667,7.3700380512505035
Part__Feature115,全倾转无人机总体装配模型115,4,3.750000000000019,407.1171663216746,194.75971931894247,873.8485899027008,0.9884519687385893,-0.15066109701812933,-0.01624621008422314,407.1611320403466,190.29921831689435,870.0178537712054,412.18455579366304,195.87008792381508,877.387891822456,5.023423753316422,5.5708696069207235,7.370038051250617
Part__Feature115,全倾转无人机总体装配模型115,5,3.750000000000028,418.9368944918487,264.0316206739864,950.5835897961018,0.9884519687385893,-0.15066109701812933,-0.01624621008422314,418.3686401068688,259.5711196719383,946.7528536646064,424.0042839638372,265.23530463999936,954.1329541738583,5.635643856968443,5.664184968061079,7.380100509251861
Part__Feature115,全倾转无人机总体装配模型115,6,3.750000000000019,405.4487712777355,178.71059977210402,921.1734482727862,0.9884519687385893,-0.15066109701812933,-0.01624621008422314,404.8805168927555,174.2500987700559,917.3427121412908,410.5161607497239,179.91428373811706,924.7228126505427,5.635643856968386,5.664184968061164,7.380100509251861
Part__Feature115,全倾转无人机总体装配模型115,7,3.7500000000000235,391.9606480636223,93.38957887022164,891.7633067494706,0.9884519687385893,-0.15066109701812933,-0.01624621008422314,391.39239367864235,88.92907786817351,887.9325706179752,397.02803753561074,94.59326283623453,895.3126711272271,5.635643856968386,5.664184968061022,7.380100509251861
Part__Feature115,全倾转无人机总体装配模型115,8,3.750000000000028,418.9368944918487,264.0316206739864,950.5835897961018,0.9884519687385893,-0.15066109701812933,-0.01624621008422314,496.4563456372174,247.66889300750606,945.4694030679527,502.0919894941857,253.3330779755671,952.8495035772046,5.635643856968329,5.6641849680610505,7.380100509251861
Part__Feature115,全倾转无人机总体装配模型115,9,3.750000000000019,405.4487712777355,178.71059977210402,921.1734482727862,0.9884519687385893,-0.15066109701812933,-0.01624621008422314,482.9682224231041,162.34787210562368,916.0592615446371,488.6038662800724,168.01205707368467,923.439362053889,5.635643856968272,5.664184968060994,7.380100509251861
Part__Feature115,全倾转无人机总体装配模型115,10,3.750000000000028,434.093412749901,365.4017611227073,932.668872949332,0.9884519687385893,-0.15066109701812933,-0.01624621008422314,511.61286389526964,349.13234881736736,927.5647486791843,516.636287648586,354.70321842428797,934.9347867304348,5.023423753316308,5.57086960692061,7.3700380512505035
Part__Feature115,全倾转无人机总体装配模型115,11,3.750000000000028,432.4250177059619,349.3526415758688,979.9937313194174,0.9884519687385893,-0.15066109701812933,-0.01624621008422314,509.94446885133067,332.9899139093884,974.8795445912683,515.5801127082989,338.6540988774495,982.2596451005202,5.6356438569682155,5.664184968061079,7.380100509251861
Part__Feature115,全倾转无人机总体装配模型115,12,3.750000000000028,445.91314092007514,434.6736624777512,1009.403872842733,0.9884519687385893,-0.15066109701812933,-0.01624621008422314,445.3448865350952,430.21316147570303,1005.5731367112376,450.9805303920636,435.8773464437641,1012.9532372204894,5.635643856968386,5.664184968061079,7.380100509251861
Part__Feature115,全倾转无人机总体装配模型115,13,3.750000000000028,432.4250177059619,349.3526415758688,979.9937313194174,0.9884519687385893,-0.15066109701812933,-0.01624621008422314,431.85676332098205,344.89214057382065,976.162995187922,437.4924071779505,350.5563255418817,983.5430956971738,5.635643856968443,5.664184968061022,7.380100509251861
Part__Feature115,全倾转无人机总体装配模型115,15,24.99999999999998,416.5961244850985,76.39187203385677,886.3391696022474,0.1478150489217885,0.9350248865959714,0.3223029208034583,391.8707489658035,68.36731226043749,886.7453248543528,474.29668633615734,450.4282545513148,1037.637040907422,82.42593737035384,382.06094229087734,150.89171605306922
Part__Feature115,全倾转无人机总体装配模型115,17,3.750000000000028,432.4250177059619,349.3526415758688,979.9937313194174,0.9884519687385893,-0.15066109701812933,-0.01624621008422314,432.2998880776665,347.39565212476526,976.3631358912397,437.9355319346349,353.0598370928263,983.7432364004917,5.635643856968443,5.664184968061022,7.3801005092519745
Part__Feature115,全倾转无人机总体装配模型115,18,3.750000000000028,445.91314092007514,434.6736624777512,1009.403872842733,0.9884519687385893,-0.15066109701812933,-0.01624621008422314,445.7880112917797,432.71667302664764,1005.7732774145554,451.423655148748,438.38085799470866,1013.1533779238073,5.635643856968329,5.664184968061022,7.380100509251861
Part__Feature115,全倾转无人机总体装配模型115,20,3.750000000000028,432.4250177059619,349.3526415758688,979.9937313194174,0.9884519687385893,-0.15066109701812933,-0.01624621008422314,510.3875936080151,335.49342546033296,975.0796852945862,516.0232374649834,341.15761042839404,982.459785803838,5.635643856968272,5.664184968061079,7.380100509251861
Part__Feature115,全倾转无人机总体装配模型115,22,3.000000000000022,474.47786928595787,439.89317462997496,1037.0093611788614,-0.9884519687385894,0.15066109701812924,0.016246210084223472,474.3777655833215,434.4103945466207,1037.4888836387452,504.57487349488093,442.6982492897629,1040.0089652437207,30.197107911559442,8.28785474314219,2.5200816049755304
Part__Feature115,全倾转无人机总体装配模型115,25,3.000000000000005,452.89056769247367,464.0519139783633,976.8234515071733,0.03336790087878103,0.32098239093676906,-0.9464971674017091,448.59049575110663,451.66460163194694,976.8721901374258,453.33401283923905,466.8931694653579,1015.6514745618734,4.743517088132421,15.228567833410978,38.77928442444761
Part__Feature115,全倾转无人机总体装配模型115,27,2.99999999999995,529.9898212540837,452.30034841094925,975.5562471206039,-0.03336790087878103,-0.32098239093676906,0.9464971674017091,529.0985503656977,439.0090694824241,975.507508490351,532.9881506637247,455.1054230707372,1014.3830425790827,3.8896002980269486,16.096353588313093,38.87553408873168
Part__Feature115,全倾转无人机总体装配模型115,29,2.9999999999999862,477.4142445632906,468.1396250324106,953.7176104475109,0.9884519687385894,-0.15066109701812924,-0.016246210084223472,477.5143482659269,464.5827392946771,950.3907326427791,507.5224071334322,471.10538144597655,954.6845192099214,30.00805886750527,6.522642151299465,4.29378656714232
Part__Feature115,全倾转无人机总体装配模型115,31,3.750000000000028,434.093412749901,365.4017611227073,932.668872949332,0.9884519687385893,-0.15066109701812933,-0.01624621008422314,512.0559886519541,351.6358603683119,927.7648893825021,517.0794124052704,357.2067299752326,935.1349274337526,5.023423753316365,5.570869606920667,7.3700380512505035
Part__Feature115,全倾转无人机总体装配模型115,32,26.999999999999982,447.58439958240746,84.71133476078369,847.9918966036523,0.1478150489217885,0.9350248865959714,0.3223029208034583,448.48533290613454,80.64348514129414,822.4327087632867,532.9703795651961,464.5827392946772,975.5075084903514,84.4850466590616,383.93925415338305,153.07479972706471
Part__Feature115,全倾转无人机总体装配模型115,33,3.750000000000019,405.4487712777355,178.71059977210402,921.1734482727862,0.9884519687385893,-0.15066109701812933,-0.01624621008422314,483.41134717978855,164.85138365656823,916.259402247955,489.0469910367568,170.51556862462928,923.6395027572069,5.635643856968272,5.6641849680610505,7.380100509251861
